59,675171,678212,3041,675270,678228,2958,3057
60,671982,675278,3296,672538,675289,2751,3307
61,668129,671573,3444,668228,671583,3355,3454
62,665190,668234,3044,665289,668250,2961,3060
63,661994,665292,3298,662552,665304,2752,3310
64,658122,661581,3459,658220,661591,3371,3469
65,655180,658228,3048,655280,658246,2966,3066
66,651971,655289,3318,652533,655299,2766,3328
67,648116,651555,3439,648215,651566,3351,3450
68,645183,648223,3040,645282,648240,2958,3057
69,641994,645289,3295,642553,645300,2747,3306
70,638130,641579,3449,638228,641590,3362,3460
71,635189,638233,3044,635288,638249,2961,3060
72,631999,635293,3294,632554,635304,2750,3305
73,628129,631587,3458,628227,631599,3372,3470
74,625186,628235,3049,625285,628252,2967,3066
75,621979,625293,3314,622542,625304,2762,3325
76,618123,621566,3443,618221,621576,3355,3453
77,615183,618226,3043,615282,618242,2960,3059
78,611999,615291,3292,612549,615302,2753,3303
79,608130,611590,3460,608228,611600,3372,3470
80,605194,608236,3042,605292,608252,2960,3058
81,601994,605297,3303,602558,605309,2751,3315
82,598135,601579,3444,598232,601590,3358,3455
83,595188,598240,3052,595286,598256,2970,3068
84,591994,595294,3300,592553,595303,2750,3309
85,588134,591584,3450,588233,591596,3363,3462
86,585202,588241,3039,585300,588257,2957,3055
87,582024,585308,3284,582575,585318,2743,3294
88,578165,581613,3448,578263,581623,3360,3458
89,575224,578271,3047,575323,578287,2964,3063
90,572033,575330,3297,572586,575341,2755,3308
91,568151,571620,3469,568250,571632,3382,3481
92,565218,568258,3040,565316,568274,2958,3056
93,562021,565324,3303,562583,565335,2752,3314
94,558158,561608,3450,558257,561619,3362,3461
95,555238,558265,3027,555338,558281,2943,3043
96,552032,555343,3311,552598,555352,2754,3320
97,548176,551613,3437,548274,551625,3351,3449
98,545225,548281,3056,545324,548297,2973,3072
99,542036,545333,3297,542591,545344,2753,3308
100,538162,541623,3461,538261,541633,3372,3471
101,535238,538266,3028,535336,538284,2948,3046
102,532059,535344,3285,532612,535356,2744,3297
103,528201,531646,3445,528300,531658,3358,3457
104,525250,528308,3058,525348,528324,2976,3074
105,522033,525357,3324,522599,525368,2769,3335
106,518168,521624,3456,518268,521636,3368,3468
107,515230,518277,3047,515328,518293,2965,3063
108,512033,515336,3303,512595,515347,2752,3314
109,508170,511620,3450,508268,511629,3361,3459
110,505220,508276,3056,505319,508292,2973,3072
111,502031,505326,3295,502592,505337,2745,3306
112,498168,501627,3459,498267,501638,3371,3470
113,495240,498272,3032,495340,498290,2950,3050
114,492059,495346,3287,492612,495357,2745,3298
115,488190,491647,3457,488290,491658,3368,3468
116,485257,488298,3041,485355,488314,2959,3057
117,482066,485363,3297,482626,485373,2747,3307
118,478200,481656,3456,478299,481667,3368,3467
119,475262,478306,3044,475361,478322,2961,3060
120,472070,475365,3295,472628,475377,2749,3307
121,468206,471660,3454,468305,471671,3366,3465
122,465254,468312,3058,465352,468330,2978,3076
123,462051,465359,3308,462618,465370,2752,3319
124,458188,461634,3446,458286,461646,3360,3458
125,455247,458294,3047,455345,458310,2965,3063
126,452060,455349,3289,452619,455360,2741,3300
127,448215,451651,3436,448312,451662,3350,3447
128,445269,448320,3051,445368,448336,2968,3067
129,442078,445376,3298,442634,445388,2754,3310
130,438198,441661,3463,438297,441672,3375,3474
131,435285,438305,3020,435384,438321,2937,3036
132,432088,435388,3300,432650,435400,2750,3312
133,428210,431671,3461,428308,431682,3374,3472
134,425268,428317,3049,425367,428333,2966,3065
135,422081,425376,3295,422637,425388,2751,3307
136,418217,421669,3452,418317,421681,3364,3464
137,415287,418322,3035,415387,418338,2951,3051
138,412093,415396,3303,412649,415407,2758,3314
139,408241,411681,3440,408340,411693,3353,3452
140,405306,408347,3041,405404,408363,2959,3057
141,402105,405412,3307,402664,405423,2759,3318
142,398248,401693,3445,398346,401704,3358,3456
143,395320,398354,3034,395419,398370,2951,3050
144,392131,395423,3292,392692,395434,2742,3303
145,375681,386069,10388,375968,386119,10151,10438
146,389161,391716,2555,389213,391731,2518,2570
147,386011,389221,3210,386063,389276,3213,3265
148,375973,386128,10155,376257,386155,9898,10182
149,372012,375446,3434,372063,375474,3411,3462
150,368925,372071,3146,368977,372126,3149,3201
151,365566,368982,3416,365855,369011,3156,3445
152,361837,365330,3493,361888,365358,3470,3521
153,358778,361896,3118,358829,361953,3124,3175
154,355434,358838,3404,355721,358864,3143,3430
