v/tower_0/cg/resnet_v119/conv62/conv2d/Conv2D,1303
v/tower_0/cg/resnet_v128/conv89/conv2d/Conv2D,1321
v/tower_0/cg/resnet_v18/conv28/conv2d/Conv2D,1311
v/tower_0/cg/resnet_v115/conv51/conv2d/Conv2D,1245
v/tower_0/cg/resnet_v125/conv81/conv2d/Conv2D,1246
v/tower_0/cg/resnet_v148/conv151/conv2d/Conv2D,1257
v/tower_0/cg/resnet_v19/conv30/conv2d/Conv2D,1168
v/tower_0/cg/resnet_v14/conv16/conv2d/Conv2D,1312
v/tower_0/cg/resnet_v15/conv20/conv2d/Conv2D,1252
v/tower_0/cg/resnet_v148/conv149/conv2d/Conv2D,1394
v/tower_0/cg/resnet_v111/conv39/conv2d/Conv2D,1244
v/tower_0/cg/resnet_v116/conv53/conv2d/Conv2D,1307
v/tower_0/cg/resnet_v112/conv40/conv2d/Conv2D,1354
v/tower_0/cg/resnet_v11/conv7/conv2d/Conv2D,1443
v/tower_0/cg/resnet_v122/conv72/conv2d/Conv2D,1248
v/tower_0/cg/resnet_v122/conv70/conv2d/Conv2D,1353
v/tower_0/cg/resnet_v130/conv96/conv2d/Conv2D,1256
v/tower_0/cg/resnet_v19/conv31/conv2d/Conv2D,1309
v/tower_0/cg/resnet_v14/conv15/conv2d/Conv2D,1175
v/tower_0/cg/resnet_v10/conv2/conv2d/Conv2D,413
v/tower_0/cg/resnet_v123/conv73/conv2d/Conv2D,1353
v/tower_0/cg/resnet_v14/conv17/conv2d/Conv2D,1253
v/tower_0/cg/resnet_v142/conv130/conv2d/Conv2D,1159
v/tower_0/cg/resnet_v17/conv26/conv2d/Conv2D,1253
v/tower_0/cg/resnet_v123/conv74/conv2d/Conv2D,1305
v/tower_0/cg/resnet_v121/conv68/conv2d/Conv2D,1303
v/tower_0/cg/resnet_v140/conv126/conv2d/Conv2D,1257
v/tower_0/cg/resnet_v136/conv113/conv2d/Conv2D,1327
v/tower_0/cg/resnet_v136/conv114/conv2d/Conv2D,1258
v/tower_0/cg/resnet_v133/conv105/conv2d/Conv2D,1252
v/tower_0/cg/resnet_v132/conv102/conv2d/Conv2D,1247
v/tower_0/cg/resnet_v12/conv9/conv2d/Conv2D,1844
v/tower_0/cg/resnet_v149/conv152/conv2d/Conv2D,1393
v/tower_0/cg/resnet_v10/conv4/conv2d/Conv2D,1444
v/tower_0/cg/resnet_v113/conv45/conv2d/Conv2D,1247
v/tower_0/cg/resnet_v16/conv21/conv2d/Conv2D,1171
v/tower_0/cg/resnet_v133/conv103/conv2d/Conv2D,1360
v/tower_0/cg/resnet_v138/conv118/conv2d/Conv2D,1369
v/tower_0/cg/resnet_v130/conv94/conv2d/Conv2D,1360
v/tower_0/cg/resnet_v134/conv106/conv2d/Conv2D,1156
v/tower_0/cg/resnet_v129/conv92/conv2d/Conv2D,1320
v/tower_0/cg/resnet_v19/conv32/conv2d/Conv2D,1251
v/tower_0/cg/resnet_v113/conv44/conv2d/Conv2D,1305
v/tower_0/cg/resnet_v135/conv109/conv2d/Conv2D,1368
v/tower_0/cg/resnet_v12/conv10/conv2d/Conv2D,1437
v/tower_0/cg/resnet_v15/conv19/conv2d/Conv2D,1332
v/tower_0/cg/resnet_v113/conv43/conv2d/Conv2D,1354
v/tower_0/cg/resnet_v115/conv50/conv2d/Conv2D,1306
v/tower_0/cg/resnet_v126/conv82/conv2d/Conv2D,1350
v/tower_0/cg/resnet_v141/conv128/conv2d/Conv2D,1323
v/tower_0/cg/resnet_v120/conv64/conv2d/Conv2D,1358
v/tower_0/cg/resnet_v145/conv141/conv2d/Conv2D,1249
v/tower_0/cg/resnet_v131/conv99/conv2d/Conv2D,1247
v/tower_0/cg/resnet_v114/conv46/conv2d/Conv2D,1356
v/tower_0/cg/resnet_v16/conv23/conv2d/Conv2D,1246
v/tower_0/cg/resnet_v15/conv18/conv2d/Conv2D,1175
v/tower_0/cg/resnet_v122/conv71/conv2d/Conv2D,1307
v/tower_0/cg/resnet_v125/conv80/conv2d/Conv2D,1301
v/tower_0/cg/resnet_v18/conv29/conv2d/Conv2D,1250
v/tower_0/cg/resnet_v149/conv153/conv2d/Conv2D,1389
v/tower_0/cg/resnet_v144/conv136/conv2d/Conv2D,1370
v/tower_0/cg/resnet_v13/conv13/conv2d/Conv2D,1315
v/tower_0/cg/resnet_v139/conv122/conv2d/Conv2D,1323
v/tower_0/cg/resnet_v16/conv22/conv2d/Conv2D,1326
v/tower_0/cg/resnet_v121/conv67/conv2d/Conv2D,1358
v/tower_0/cg/resnet_v13/conv14/conv2d/Conv2D,1249
v/tower_0/cg/resnet_v116/conv54/conv2d/Conv2D,1251
v/tower_0/cg/resnet_v132/conv101/conv2d/Conv2D,1326
v/tower_0/cg/resnet_v137/conv115/conv2d/Conv2D,1361
v/tower_0/cg/resnet_v146/conv142/conv2d/Conv2D,1157
v/tower_0/cg/resnet_v111/conv37/conv2d/Conv2D,721
v/tower_0/cg/resnet_v127/conv85/conv2d/Conv2D,1149
v/tower_0/cg/resnet_v145/conv139/conv2d/Conv2D,1156
v/tower_0/cg/resnet_v126/conv83/conv2d/Conv2D,1302
v/tower_0/cg/resnet_v139/conv123/conv2d/Conv2D,1249
v/tower_0/cg/resnet_v129/conv91/conv2d/Conv2D,1360
v/tower_0/cg/resnet_v117/conv56/conv2d/Conv2D,1302
v/tower_0/cg/resnet_v118/conv60/conv2d/Conv2D,1243
v/tower_0/cg/resnet_v13/conv11/conv2d/Conv2D,2353
v/tower_0/cg/resnet_v125/conv79/conv2d/Conv2D,1356
v/tower_0/cg/resnet_v145/conv140/conv2d/Conv2D,1329
v/tower_0/cg/resnet_v114/conv47/conv2d/Conv2D,1309
v/tower_0/cg/resnet_v121/conv69/conv2d/Conv2D,1250
v/tower_0/cg/resnet_v11/conv5/conv2d/Conv2D,1266
v/tower_0/cg/resnet_v147/conv147/conv2d/Conv2D,1375
v/tower_0/cg/resnet_v129/conv93/conv2d/Conv2D,1250
v/tower_0/cg/resnet_v135/conv110/conv2d/Conv2D,1320
v/tower_0/cg/resnet_v138/conv119/conv2d/Conv2D,1322
v/tower_0/cg/resnet_v136/conv112/conv2d/Conv2D,1367
v/tower_0/cg/resnet_v147/conv148/conv2d/Conv2D,1237
v/tower_0/cg/resnet_v126/conv84/conv2d/Conv2D,1248
v/tower_0/cg/resnet_v127/conv87/conv2d/Conv2D,1244
v/tower_0/cg/resnet_v148/conv150/conv2d/Conv2D,1380
v/tower_0/cg/resnet_v141/conv129/conv2d/Conv2D,1255
v/tower_0/cg/resnet_v124/conv78/conv2d/Conv2D,1249
v/tower_0/cg/resnet_v13/conv12/conv2d/Conv2D,647
v/tower_0/cg/resnet_v135/conv111/conv2d/Conv2D,1249
v/tower_0/cg/resnet_v131/conv97/conv2d/Conv2D,1364
v/tower_0/cg/resnet_v128/conv88/conv2d/Conv2D,1356
v/tower_0/cg/resnet_v132/conv100/conv2d/Conv2D,1153
v/tower_0/cg/resnet_v124/conv76/conv2d/Conv2D,1356
v/tower_0/cg/resnet_v143/conv134/conv2d/Conv2D,1325
v/tower_0/cg/conv0/conv2d/Conv2D,2924
v/tower_0/cg/resnet_v137/conv116/conv2d/Conv2D,1323
v/tower_0/cg/resnet_v143/conv133/conv2d/Conv2D,1366
v/tower_0/cg/resnet_v112/conv41/conv2d/Conv2D,1307
v/tower_0/cg/resnet_v119/conv63/conv2d/Conv2D,1244
v/tower_0/cg/resnet_v142/conv132/conv2d/Conv2D,1254
v/tower_0/cg/resnet_v147/conv146/conv2d/Conv2D,736
v/tower_0/cg/resnet_v137/conv117/conv2d/Conv2D,1253
v/tower_0/cg/resnet_v140/conv125/conv2d/Conv2D,1324
v/tower_0/cg/resnet_v17/conv24/conv2d/Conv2D,1170
v/tower_0/cg/resnet_v133/conv104/conv2d/Conv2D,1321
v/tower_0/cg/resnet_v114/conv48/conv2d/Conv2D,1244
v/tower_0/cg/resnet_v12/conv8/conv2d/Conv2D,1239
v/tower_0/cg/resnet_v138/conv120/conv2d/Conv2D,1256
v/tower_0/cg/resnet_v11/conv6/conv2d/Conv2D,1850
v/tower_0/cg/resnet_v119/conv61/conv2d/Conv2D,1354
v/tower_0/cg/resnet_v117/conv55/conv2d/Conv2D,1356
v/tower_0/cg/resnet_v139/conv121/conv2d/Conv2D,1156
v/tower_0/cg/resnet_v141/conv127/conv2d/Conv2D,1152
v/tower_0/cg/resnet_v116/conv52/conv2d/Conv2D,1359
v/tower_0/cg/resnet_v146/conv143/conv2d/Conv2D,1325
v/tower_0/cg/resnet_v149/conv154/conv2d/Conv2D,1238
