v/cg/resnet_v14/conv16/batchnorm16/beta/read/_635	v/cg/resnet_v14/conv16/batchnorm16/beta/read/_634
v/cg/resnet_v16/conv23/batchnorm23/gamma/read/_277	v/cg/resnet_v16/conv23/batchnorm23/gamma/read/_276
v/cg/resnet_v115/conv50/conv2d/kernel/read/_1236	v/cg/resnet_v115/conv50/conv2d/kernel/read/_1235
v/cg/resnet_v15/conv18/conv2d/kernel/read/_664	v/cg/resnet_v15/conv18/conv2d/kernel/read/_663
v/cg/resnet_v19/conv32/batchnorm32/gamma/read/_921	v/cg/resnet_v19/conv32/batchnorm32/gamma/read/_920
v/cg/resnet_v18/conv28/batchnorm28/gamma/read/_301	v/cg/resnet_v18/conv28/batchnorm28/gamma/read/_300
v/tower_0/cg/resnet_v113/conv46/batchnorm46/FusedBatchNorm/_1177	v/tower_0/cg/resnet_v113/conv46/batchnorm46/FusedBatchNorm/_1176
v/cg/resnet_v12/conv10/batchnorm10/gamma/read/_525	v/cg/resnet_v12/conv10/batchnorm10/gamma/read/_524
v/cg/affine0/weights/read/_1289	v/cg/affine0/weights/read/_1288
v/cg/resnet_v12/conv10/batchnorm10/beta/read/_527	v/cg/resnet_v12/conv10/batchnorm10/beta/read/_526
v/cg/resnet_v13/conv12/batchnorm12/beta/read/_559	v/cg/resnet_v13/conv12/batchnorm12/beta/read/_558
v/cg/resnet_v12/conv9/batchnorm9/gamma/read/_507	v/cg/resnet_v12/conv9/batchnorm9/gamma/read/_506
v/cg/resnet_v114/conv49/batchnorm49/gamma/read/_109	v/cg/resnet_v114/conv49/batchnorm49/gamma/read/_108
v/cg/resnet_v114/conv47/conv2d/kernel/read/_1189	v/cg/resnet_v114/conv47/conv2d/kernel/read/_1188
v/cg/resnet_v10/conv4/batchnorm4/gamma/read/_417	v/cg/resnet_v10/conv4/batchnorm4/gamma/read/_416
v/cg/resnet_v18/conv28/batchnorm28/beta/read/_851	v/cg/resnet_v18/conv28/batchnorm28/beta/read/_850
v/tower_0/cg/resnet_v110/conv36/batchnorm36/FusedBatchNorm/_999	v/tower_0/cg/resnet_v110/conv36/batchnorm36/FusedBatchNorm/_998
v/cg/resnet_v15/conv18/batchnorm18/gamma/read/_669	v/cg/resnet_v15/conv18/batchnorm18/gamma/read/_668
v/cg/resnet_v17/conv24/conv2d/kernel/read/_131	v/cg/resnet_v17/conv24/conv2d/kernel/read/_130
v/cg/resnet_v18/conv30/conv2d/kernel/read/_883	v/cg/resnet_v18/conv30/conv2d/kernel/read/_882
v/cg/resnet_v115/conv51/batchnorm51/gamma/read/_1263	v/cg/resnet_v115/conv51/batchnorm51/gamma/read/_1262
v/cg/resnet_v14/conv16/batchnorm16/gamma/read/_235	v/cg/resnet_v14/conv16/batchnorm16/gamma/read/_234
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv4/batchnorm4/FusedBatchNorm_grad/FusedBatchNormGrad/_1889	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv4/batchnorm4/FusedBatchNorm_grad/FusedBatchNormGrad/_1888
v/cg/resnet_v112/conv41/batchnorm41/beta/read/_1085	v/cg/resnet_v112/conv41/batchnorm41/beta/read/_1084
v/cg/resnet_v114/conv49/conv2d/kernel/read/_1222	v/cg/resnet_v114/conv49/conv2d/kernel/read/_1221
v/tower_0/cg/resnet_v114/conv48/batchnorm48/FusedBatchNorm/_1215	v/tower_0/cg/resnet_v114/conv48/batchnorm48/FusedBatchNorm/_1214
v/cg/resnet_v10/conv2/batchnorm2/gamma/read/_377	v/cg/resnet_v10/conv2/batchnorm2/gamma/read/_376
v/cg/resnet_v17/conv24/conv2d/kernel/read/_776	v/cg/resnet_v17/conv24/conv2d/kernel/read/_775
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv2/batchnorm2/FusedBatchNorm_grad/FusedBatchNormGrad/_1921	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv2/batchnorm2/FusedBatchNorm_grad/FusedBatchNormGrad/_1920
v/cg/resnet_v114/conv49/batchnorm49/beta/read/_1229	v/cg/resnet_v114/conv49/batchnorm49/beta/read/_1228
v/cg/resnet_v112/conv42/conv2d/kernel/read/_1099	v/cg/resnet_v112/conv42/conv2d/kernel/read/_1098
v/cg/resnet_v13/conv12/conv2d/kernel/read/_546	v/cg/resnet_v13/conv12/conv2d/kernel/read/_545
v/tower_0/gradients/v/tower_0/cg/resnet_v110/conv35/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1517	v/tower_0/gradients/v/tower_0/cg/resnet_v110/conv35/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1516
v/cg/resnet_v112/conv40/batchnorm40/gamma/read/_1065	v/cg/resnet_v112/conv40/batchnorm40/gamma/read/_1064
v/tower_0/cg/resnet_v10/conv1/batchnorm1/FusedBatchNorm/_381	v/tower_0/cg/resnet_v10/conv1/batchnorm1/FusedBatchNorm/_380
v/cg/resnet_v115/conv52/conv2d/kernel/read/_1276	v/cg/resnet_v115/conv52/conv2d/kernel/read/_1275
v/tower_0/cg/resnet_v19/conv33/batchnorm33/FusedBatchNorm/_943	v/tower_0/cg/resnet_v19/conv33/batchnorm33/FusedBatchNorm/_942
v/cg/resnet_v111/conv39/batchnorm39/beta/read/_1049	v/cg/resnet_v111/conv39/batchnorm39/beta/read/_1048
v_1/tower_1/gradients/AddN_109/_1691	v_1/tower_1/gradients/AddN_109/_1690
v/cg/resnet_v13/conv11/conv2d/kernel/read/_542	v/cg/resnet_v13/conv11/conv2d/kernel/read/_541
v/cg/resnet_v17/conv26/batchnorm26/beta/read/_815	v/cg/resnet_v17/conv26/batchnorm26/beta/read/_814
v_1/tower_1/gradients/AddN_99/_1655	v_1/tower_1/gradients/AddN_99/_1654
v/cg/resnet_v113/conv46/batchnorm46/beta/read/_1175	v/cg/resnet_v113/conv46/batchnorm46/beta/read/_1174
v/cg/conv0/conv2d/kernel/read/_149	v/cg/conv0/conv2d/kernel/read/_148
v/cg/resnet_v10/conv3/batchnorm3/gamma/read/_399	v/cg/resnet_v10/conv3/batchnorm3/gamma/read/_398
v_1/tower_1/gpu_cached_images/Assign/_2	v_1/tower_1/gpu_cached_images/Assign/_1
v/tower_0/cg/resnet_v14/conv17/batchnorm17/FusedBatchNorm/_657	v/tower_0/cg/resnet_v14/conv17/batchnorm17/FusedBatchNorm/_656
v/cg/resnet_v19/conv33/batchnorm33/beta/read/_333	v/cg/resnet_v19/conv33/batchnorm33/beta/read/_332
v_1/tower_1/gradients/AddN_142/_1811	v_1/tower_1/gradients/AddN_142/_1810
v/cg/resnet_v110/conv35/conv2d/kernel/read/_966	v/cg/resnet_v110/conv35/conv2d/kernel/read/_965
v/cg/affine0/weights/read/_15	v/cg/affine0/weights/read/_14
v_1/tower_1/gradients/AddN_38/_1443	v_1/tower_1/gradients/AddN_38/_1442
v/cg/resnet_v11/conv6/batchnorm6/beta/read/_455	v/cg/resnet_v11/conv6/batchnorm6/beta/read/_454
v/cg/resnet_v16/conv23/conv2d/kernel/read/_275	v/cg/resnet_v16/conv23/conv2d/kernel/read/_274
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv27/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1625	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv27/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1624
v/cg/resnet_v15/conv18/batchnorm18/gamma/read/_247	v/cg/resnet_v15/conv18/batchnorm18/gamma/read/_246
v_1/tower_1/gradients/AddN_12/_1347	v_1/tower_1/gradients/AddN_12/_1346
v_1/tower_1/gradients/AddN_29/_1403	v_1/tower_1/gradients/AddN_29/_1402
v_1/tower_1/gradients/AddN_166/_1903	v_1/tower_1/gradients/AddN_166/_1902
v/cg/resnet_v10/conv2/batchnorm2/beta/read/_159	v/cg/resnet_v10/conv2/batchnorm2/beta/read/_158
v/cg/resnet_v14/conv15/batchnorm15/gamma/read/_615	v/cg/resnet_v14/conv15/batchnorm15/gamma/read/_614
v/cg/resnet_v111/conv39/batchnorm39/gamma/read/_1047	v/cg/resnet_v111/conv39/batchnorm39/gamma/read/_1046
v/cg/resnet_v114/conv48/batchnorm48/beta/read/_1211	v/cg/resnet_v114/conv48/batchnorm48/beta/read/_1210
v_1/tower_1/gradients/AddN_128/_1767	v_1/tower_1/gradients/AddN_128/_1766
v/cg/resnet_v110/conv35/conv2d/kernel/read/_970	v/cg/resnet_v110/conv35/conv2d/kernel/read/_969
v/cg/resnet_v113/conv46/conv2d/kernel/read/_1168	v/cg/resnet_v113/conv46/conv2d/kernel/read/_1167
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1897	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv1/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1896
v/cg/resnet_v12/conv10/conv2d/kernel/read/_520	v/cg/resnet_v12/conv10/conv2d/kernel/read/_519
v/cg/resnet_v110/conv35/batchnorm35/beta/read/_977	v/cg/resnet_v110/conv35/batchnorm35/beta/read/_976
v/cg/resnet_v11/conv7/batchnorm7/gamma/read/_187	v/cg/resnet_v11/conv7/batchnorm7/gamma/read/_186
v_1/tower_1/gradients/AddN_59/_1511	v_1/tower_1/gradients/AddN_59/_1510
v/cg/resnet_v13/conv12/batchnorm12/beta/read/_213	v/cg/resnet_v13/conv12/batchnorm12/beta/read/_212
v/cg/resnet_v112/conv40/batchnorm40/beta/read/_1067	v/cg/resnet_v112/conv40/batchnorm40/beta/read/_1066
v/cg/resnet_v18/conv30/conv2d/kernel/read/_311	v/cg/resnet_v18/conv30/conv2d/kernel/read/_310
v/cg/resnet_v14/conv17/batchnorm17/beta/read/_653	v/cg/resnet_v14/conv17/batchnorm17/beta/read/_652
v/cg/resnet_v111/conv37/conv2d/kernel/read/_1006	v/cg/resnet_v111/conv37/conv2d/kernel/read/_1005
v/cg/resnet_v113/conv45/batchnorm45/gamma/read/_1155	v/cg/resnet_v113/conv45/batchnorm45/gamma/read/_1154
v/cg/conv0/batchnorm0/gamma/read/_151	v/cg/conv0/batchnorm0/gamma/read/_150
v/tower_0/cg/resnet_v115/conv52/batchnorm52/FusedBatchNorm/_1285	v/tower_0/cg/resnet_v115/conv52/batchnorm52/FusedBatchNorm/_1284
v_1/tower_1/gradients/AddN_45/_1467	v_1/tower_1/gradients/AddN_45/_1466
v/cg/resnet_v111/conv37/conv2d/kernel/read/_1009	v/cg/resnet_v111/conv37/conv2d/kernel/read/_1008
v/cg/resnet_v115/conv51/batchnorm51/beta/read/_123	v/cg/resnet_v115/conv51/batchnorm51/beta/read/_122
v/tower_0/gradients/v/tower_0/cg/resnet_v111/conv37/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1493	v/tower_0/gradients/v/tower_0/cg/resnet_v111/conv37/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1492
v/cg/resnet_v111/conv39/conv2d/kernel/read/_1042	v/cg/resnet_v111/conv39/conv2d/kernel/read/_1041
v/cg/resnet_v111/conv37/batchnorm37/gamma/read/_1011	v/cg/resnet_v111/conv37/batchnorm37/gamma/read/_1010
v/cg/resnet_v10/conv1/conv2d/kernel/read/_354	v/cg/resnet_v10/conv1/conv2d/kernel/read/_353
v/cg/resnet_v10/conv4/conv2d/kernel/read/_415	v/cg/resnet_v10/conv4/conv2d/kernel/read/_414
v/cg/resnet_v113/conv45/conv2d/kernel/read/_1150	v/cg/resnet_v113/conv45/conv2d/kernel/read/_1149
v/tower_0/cg/resnet_v113/conv44/batchnorm44/FusedBatchNorm/_1143	v/tower_0/cg/resnet_v113/conv44/batchnorm44/FusedBatchNorm/_1142
v/tower_0/cg/resnet_v15/conv19/batchnorm19/FusedBatchNorm/_693	v/tower_0/cg/resnet_v15/conv19/batchnorm19/FusedBatchNorm/_692
v/cg/resnet_v11/conv5/conv2d/kernel/read/_430	v/cg/resnet_v11/conv5/conv2d/kernel/read/_429
v/cg/resnet_v111/conv39/batchnorm39/beta/read/_57	v/cg/resnet_v111/conv39/batchnorm39/beta/read/_56
v/cg/resnet_v18/conv28/conv2d/kernel/read/_844	v/cg/resnet_v18/conv28/conv2d/kernel/read/_843
v/cg/resnet_v16/conv21/batchnorm21/beta/read/_725	v/cg/resnet_v16/conv21/batchnorm21/beta/read/_724
v/tower_0/cg/resnet_v12/conv10/batchnorm10/FusedBatchNorm/_531	v/tower_0/cg/resnet_v12/conv10/batchnorm10/FusedBatchNorm/_530
v_1/tower_1/gradients/AddN_27/_1399	v_1/tower_1/gradients/AddN_27/_1398
v_1/tower_1/gradients/AddN_15/_1359	v_1/tower_1/gradients/AddN_15/_1358
v/cg/resnet_v13/conv12/conv2d/kernel/read/_538	v/cg/resnet_v13/conv12/conv2d/kernel/read/_537
v/cg/resnet_v113/conv43/batchnorm43/beta/read/_21	v/cg/resnet_v113/conv43/batchnorm43/beta/read/_20
v/tower_0/cg/resnet_v16/conv22/batchnorm22/FusedBatchNorm/_747	v/tower_0/cg/resnet_v16/conv22/batchnorm22/FusedBatchNorm/_746
v/cg/resnet_v110/conv35/batchnorm35/gamma/read/_31	v/cg/resnet_v110/conv35/batchnorm35/gamma/read/_30
v/cg/resnet_v19/conv32/conv2d/kernel/read/_323	v/cg/resnet_v19/conv32/conv2d/kernel/read/_322
v/cg/resnet_v113/conv43/conv2d/kernel/read/_1110	v/cg/resnet_v113/conv43/conv2d/kernel/read/_1109
v/cg/resnet_v19/conv32/batchnorm32/gamma/read/_325	v/cg/resnet_v19/conv32/batchnorm32/gamma/read/_324
v/cg/resnet_v11/conv6/conv2d/kernel/read/_444	v/cg/resnet_v11/conv6/conv2d/kernel/read/_443
v/cg/resnet_v18/conv29/conv2d/kernel/read/_858	v/cg/resnet_v18/conv29/conv2d/kernel/read/_857
v/cg/resnet_v113/conv46/batchnorm46/gamma/read/_91	v/cg/resnet_v113/conv46/batchnorm46/gamma/read/_90
v/tower_0/gradients/v/tower_0/cg/resnet_v16/conv23/batchnorm23/FusedBatchNorm_grad/FusedBatchNormGrad/_1657	v/tower_0/gradients/v/tower_0/cg/resnet_v16/conv23/batchnorm23/FusedBatchNorm_grad/FusedBatchNormGrad/_1656
v/cg/resnet_v14/conv15/conv2d/kernel/read/_606	v/cg/resnet_v14/conv15/conv2d/kernel/read/_605
v/tower_0/cg/resnet_v10/conv3/batchnorm3/FusedBatchNorm/_403	v/tower_0/cg/resnet_v10/conv3/batchnorm3/FusedBatchNorm/_402
v/cg/resnet_v14/conv17/conv2d/kernel/read/_642	v/cg/resnet_v14/conv17/conv2d/kernel/read/_641
v/tower_0/gradients/v/tower_0/cg/resnet_v16/conv21/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1685	v/tower_0/gradients/v/tower_0/cg/resnet_v16/conv21/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1684
v/cg/resnet_v16/conv21/conv2d/kernel/read/_714	v/cg/resnet_v16/conv21/conv2d/kernel/read/_713
v/cg/resnet_v19/conv31/batchnorm31/beta/read/_321	v/cg/resnet_v19/conv31/batchnorm31/beta/read/_320
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv26/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1637	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv26/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1636
v_1/tower_1/gradients/AddN_22/_1383	v_1/tower_1/gradients/AddN_22/_1382
v/cg/resnet_v16/conv23/conv2d/kernel/read/_750	v/cg/resnet_v16/conv23/conv2d/kernel/read/_749
v/tower_0/cg/resnet_v13/conv13/batchnorm13/FusedBatchNorm/_583	v/tower_0/cg/resnet_v13/conv13/batchnorm13/FusedBatchNorm/_582
v_1/tower_1/gradients/AddN_5/_1323	v_1/tower_1/gradients/AddN_5/_1322
v/tower_0/cg/resnet_v15/conv20/batchnorm20/FusedBatchNorm/_709	v/tower_0/cg/resnet_v15/conv20/batchnorm20/FusedBatchNorm/_708
v/cg/resnet_v111/conv39/conv2d/kernel/read/_1038	v/cg/resnet_v111/conv39/conv2d/kernel/read/_1037
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv2/batchnorm2/FusedBatchNorm_grad/FusedBatchNormGrad/_1917	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv2/batchnorm2/FusedBatchNorm_grad/FusedBatchNormGrad/_1916
v/tower_0/cg/resnet_v13/conv12/batchnorm12/FusedBatchNorm/_567	v/tower_0/cg/resnet_v13/conv12/batchnorm12/FusedBatchNorm/_566
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1913	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv3/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1912
v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv3/batchnorm3/FusedBatchNorm_grad/FusedBatchNormGrad/_1905	v/tower_0/gradients/v/tower_0/cg/resnet_v10/conv3/batchnorm3/FusedBatchNorm_grad/FusedBatchNormGrad/_1904
v/cg/resnet_v110/conv36/conv2d/kernel/read/_984	v/cg/resnet_v110/conv36/conv2d/kernel/read/_983
v/cg/resnet_v17/conv24/batchnorm24/gamma/read/_787	v/cg/resnet_v17/conv24/batchnorm24/gamma/read/_786
v/tower_0/gradients/v/tower_0/cg/resnet_v111/conv38/batchnorm38/FusedBatchNorm_grad/FusedBatchNormGrad/_1477	v/tower_0/gradients/v/tower_0/cg/resnet_v111/conv38/batchnorm38/FusedBatchNorm_grad/FusedBatchNormGrad/_1476
v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv42/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1433	v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv42/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1432
v/tower_0/gradients/v/tower_0/cg/resnet_v15/conv18/batchnorm18/FusedBatchNorm_grad/FusedBatchNormGrad/_1717	v/tower_0/gradients/v/tower_0/cg/resnet_v15/conv18/batchnorm18/FusedBatchNorm_grad/FusedBatchNormGrad/_1716
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv26/batchnorm26/FusedBatchNorm_grad/FusedBatchNormGrad/_1629	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv26/batchnorm26/FusedBatchNorm_grad/FusedBatchNormGrad/_1628
v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv46/batchnorm46/FusedBatchNorm_grad/FusedBatchNormGrad/_1385	v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv46/batchnorm46/FusedBatchNorm_grad/FusedBatchNormGrad/_1384
v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv43/batchnorm43/FusedBatchNorm_grad/FusedBatchNormGrad/_1377	v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv43/batchnorm43/FusedBatchNorm_grad/FusedBatchNormGrad/_1376
v/cg/resnet_v15/conv19/conv2d/kernel/read/_251	v/cg/resnet_v15/conv19/conv2d/kernel/read/_250
v_1/tower_1/gradients/AddN_118/_1731	v_1/tower_1/gradients/AddN_118/_1730
v/tower_0/gradients/v/tower_0/cg/resnet_v19/conv32/batchnorm32/FusedBatchNorm_grad/FusedBatchNormGrad/_1549	v/tower_0/gradients/v/tower_0/cg/resnet_v19/conv32/batchnorm32/FusedBatchNorm_grad/FusedBatchNormGrad/_1548
v_1/tower_1/gradients/AddN_21/_1375	v_1/tower_1/gradients/AddN_21/_1374
v/cg/resnet_v19/conv31/batchnorm31/gamma/read/_903	v/cg/resnet_v19/conv31/batchnorm31/gamma/read/_902
v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv48/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1361	v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv48/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1360
v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv47/batchnorm47/FusedBatchNorm_grad/FusedBatchNormGrad/_1369	v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv47/batchnorm47/FusedBatchNorm_grad/FusedBatchNormGrad/_1368
v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv50/batchnorm50/FusedBatchNorm_grad/FusedBatchNormGrad/_1333	v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv50/batchnorm50/FusedBatchNorm_grad/FusedBatchNormGrad/_1332
v/cg/resnet_v16/conv21/conv2d/kernel/read/_721	v/cg/resnet_v16/conv21/conv2d/kernel/read/_720
v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv43/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1393	v/tower_0/gradients/v/tower_0/cg/resnet_v113/conv43/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1392
v/cg/resnet_v16/conv22/batchnorm22/gamma/read/_271	v/cg/resnet_v16/conv22/batchnorm22/gamma/read/_270
v/cg/resnet_v16/conv22/batchnorm22/beta/read/_743	v/cg/resnet_v16/conv22/batchnorm22/beta/read/_742
v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv42/batchnorm42/FusedBatchNorm_grad/FusedBatchNormGrad/_1429	v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv42/batchnorm42/FusedBatchNorm_grad/FusedBatchNormGrad/_1428
v_1/tower_1/gradients/AddN_115/_1715	v_1/tower_1/gradients/AddN_115/_1714
v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv49/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1349	v/tower_0/gradients/v/tower_0/cg/resnet_v114/conv49/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1348
v_1/tower_1/gradients/AddN_48/_1479	v_1/tower_1/gradients/AddN_48/_1478
v/tower_0/cg/resnet_v115/conv50/batchnorm50/FusedBatchNorm/_1249	v/tower_0/cg/resnet_v115/conv50/batchnorm50/FusedBatchNorm/_1248
v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv10/batchnorm10/FusedBatchNorm_grad/FusedBatchNormGrad/_1809	v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv10/batchnorm10/FusedBatchNorm_grad/FusedBatchNormGrad/_1808
v/cg/affine0/biases/read/_1291	v/cg/affine0/biases/read/_1290
v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv50/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1337	v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv50/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1336
v_1/tower_1/gradients/AddN_75/_1575	v_1/tower_1/gradients/AddN_75/_1574
v_1/tower_1/gradients/AddN_124/_1755	v_1/tower_1/gradients/AddN_124/_1754
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv27/batchnorm27/FusedBatchNorm_grad/FusedBatchNormGrad/_1617	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv27/batchnorm27/FusedBatchNorm_grad/FusedBatchNormGrad/_1616
v/tower_0/cg/resnet_v15/conv19/batchnorm19/FusedBatchNorm/_691	v/tower_0/cg/resnet_v15/conv19/batchnorm19/FusedBatchNorm/_690
v_1/tower_1/gradients/AddN_11/_1339	v_1/tower_1/gradients/AddN_11/_1338
v/cg/resnet_v114/conv48/conv2d/kernel/read/_1200	v/cg/resnet_v114/conv48/conv2d/kernel/read/_1199
v/tower_0/cg/resnet_v113/conv43/batchnorm43/FusedBatchNorm/_1137	v/tower_0/cg/resnet_v113/conv43/batchnorm43/FusedBatchNorm/_1136
v/tower_0/cg/resnet_v113/conv43/batchnorm43/FusedBatchNorm/_1139	v/tower_0/cg/resnet_v113/conv43/batchnorm43/FusedBatchNorm/_1138
v/tower_0/gradients/v/tower_0/cg/resnet_v18/conv30/batchnorm30/FusedBatchNorm_grad/FusedBatchNormGrad/_1569	v/tower_0/gradients/v/tower_0/cg/resnet_v18/conv30/batchnorm30/FusedBatchNorm_grad/FusedBatchNormGrad/_1568
v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv51/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1325	v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv51/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1324
v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv52/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1313	v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv52/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1312
v/cg/resnet_v17/conv27/conv2d/kernel/read/_829	v/cg/resnet_v17/conv27/conv2d/kernel/read/_828
init/NoOp/_6	init/NoOp/_5
v/tower_0/cg/resnet_v111/conv39/batchnorm39/FusedBatchNorm/_1051	v/tower_0/cg/resnet_v111/conv39/batchnorm39/FusedBatchNorm/_1050
v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv40/batchnorm40/FusedBatchNorm_grad/FusedBatchNormGrad/_1449	v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv40/batchnorm40/FusedBatchNorm_grad/FusedBatchNormGrad/_1448
v/tower_0/cg/resnet_v17/conv24/batchnorm24/FusedBatchNorm/_797	v/tower_0/cg/resnet_v17/conv24/batchnorm24/FusedBatchNorm/_796
v/tower_0/cg/resnet_v111/conv38/batchnorm38/FusedBatchNorm/_1033	v/tower_0/cg/resnet_v111/conv38/batchnorm38/FusedBatchNorm/_1032
v/tower_0/gradients/v/tower_0/cg/resnet_v15/conv20/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1697	v/tower_0/gradients/v/tower_0/cg/resnet_v15/conv20/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1696
v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv41/batchnorm41/FusedBatchNorm_grad/FusedBatchNormGrad/_1437	v/tower_0/gradients/v/tower_0/cg/resnet_v112/conv41/batchnorm41/FusedBatchNorm_grad/FusedBatchNormGrad/_1436
v/tower_0/gradients/v/tower_0/cg/resnet_v13/conv12/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1805	v/tower_0/gradients/v/tower_0/cg/resnet_v13/conv12/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1804
v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv24/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1621	v/tower_0/gradients/v/tower_0/cg/resnet_v17/conv24/conv2d/Conv2D_grad/Conv2DBackpropFilter/_1620
v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv51/batchnorm51/FusedBatchNorm_grad/FusedBatchNormGrad/_1317	v/tower_0/gradients/v/tower_0/cg/resnet_v115/conv51/batchnorm51/FusedBatchNorm_grad/FusedBatchNormGrad/_1316
v/tower_0/cg/resnet_v115/conv52/batchnorm52/FusedBatchNorm/_1287	v/tower_0/cg/resnet_v115/conv52/batchnorm52/FusedBatchNorm/_1286
v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv10/batchnorm10/FusedBatchNorm_grad/FusedBatchNormGrad/_1813	v/tower_0/gradients/v/tower_0/cg/resnet_v12/conv10/batchnorm10/FusedBatchNorm_grad/FusedBatchNormGrad/_1812
v/tower_0/cg/resnet_v111/conv38/batchnorm38/FusedBatchNorm/_1035	v/tower_0/cg/resnet_v111/conv38/batchnorm38/FusedBatchNorm/_1034
v/tower_0/cg/resnet_v114/conv49/batchnorm49/FusedBatchNorm/_1231	v/tower_0/cg/resnet_v114/conv49/batchnorm49/FusedBatchNorm/_1230
v/cg/resnet_v19/conv33/conv2d/kernel/read/_329	v/cg/resnet_v19/conv33/conv2d/kernel/read/_328
v/tower_0/cg/resnet_v11/conv5/batchnorm5/FusedBatchNorm/_439	v/tower_0/cg/resnet_v11/conv5/batchnorm5/FusedBatchNorm/_438
v/cg/resnet_v18/conv28/conv2d/kernel/read/_299	v/cg/resnet_v18/conv28/conv2d/kernel/read/_298
