122,445795,456717,10922,445830,456728,10898,10933
123,445835,456733,10898,445870,456743,10873,10908
124,464165,466978,2813,464216,466994,2778,2829
125,461918,464227,2309,461977,464243,2266,2325
126,456843,462009,5166,456910,462028,5118,5185
127,445875,456809,10934,445912,456821,10909,10946
128,445924,456826,10902,445961,456838,10877,10914
129,424172,435120,10948,424209,435132,10923,10960
130,424122,435103,10981,424160,435115,10955,10993
131,435167,440421,5254,435219,440437,5218,5270
132,424221,435136,10915,424259,435147,10888,10926
133,424272,435151,10879,424310,435162,10852,10890
134,442621,445441,2820,442672,445456,2784,2835
135,440350,442680,2330,440409,442695,2286,2345
136,435270,440448,5178,435338,440467,5129,5197
137,424322,435228,10906,424359,435243,10884,10921
138,424372,435254,10882,424408,435266,10858,10894
139,402625,413566,10941,402660,413578,10918,10953
140,402577,413550,10973,402614,413562,10948,10985
141,413613,418858,5245,413666,418874,5208,5261
142,402664,413583,10919,402701,413594,10893,10930
143,402712,413598,10886,402748,413608,10860,10896
144,421039,423870,2831,421091,423886,2795,2847
145,418785,421101,2316,418846,421116,2270,2331
146,413718,418885,5167,413787,418903,5116,5185
147,402760,413674,10914,402796,413687,10891,10927
148,402808,413691,10883,402843,413705,10862,10897
