v/tower_0/cg/incept_v4_b0_3/conv77/Relu,101
v/tower_0/cg/incept_v4_a0_1/conv19/Relu,160
v/tower_0/cg/incept_v4_a0_1/conv21/Relu,160
v/tower_0/cg/incept_v4_rb0/conv117/Relu,127
v/tower_0/cg/incept_v4_b0_3/conv82/Relu,100
v/tower_0/cg/incept_v4_c0_2/conv140/Relu,25
v/tower_0/cg/incept_v4_b0_4/conv84/Relu,152
v/tower_0/cg/incept_v4_a0_2/conv27/Relu,109
v/tower_0/cg/conv1/Relu,944
v/tower_0/cg/incept_v4_c0_1/conv136/Relu,46
v/tower_0/cg/incept_v4_a0_3/conv32/Relu,161
v/tower_0/cg/incept_v4_b0/conv44/Relu,151
v/tower_0/cg/incept_v4_c0_1/conv137/Relu,25
v/tower_0/cg/incept_v4_c0_2/conv145/Relu,41
v/tower_0/cg/incept_v4_a0_2/conv25/Relu,160
v/tower_0/cg/incept_v4_sa0/conv3/Relu,697
v/tower_0/cg/incept_v4_b0_1/conv55/Relu,78
v/tower_0/cg/incept_v4_c0_2/conv146/Relu,45
v/tower_0/cg/incept_v4_b0_3/conv79/Relu,77
v/tower_0/cg/incept_v4_ra0/conv42/Relu,102
v/tower_0/cg/incept_v4_b0_6/conv108/Relu,76
v/tower_0/cg/incept_v4_c0_1/conv133/Relu,26
v/tower_0/cg/incept_v4_a0/conv16/Relu,162
v/tower_0/cg/incept_v4_a0/conv11/Relu,160
v/tower_0/cg/incept_v4_b0_5/conv93/Relu,53
v/tower_0/cg/incept_v4_b0_1/conv57/Relu,101
v/tower_0/cg/incept_v4_a0_2/conv26/Relu,160
v/tower_0/cg/incept_v4_b0_5/conv94/Relu,151
v/tower_0/cg/incept_v4_sb0/conv6/Relu,465
v/tower_0/cg/incept_v4_c0_2/conv139/Relu,25
v/tower_0/cg/incept_v4_b0/conv45/Relu,76
v/tower_0/cg/incept_v4_c0_1/conv132/Relu,25
v/tower_0/cg/incept_v4_b0_5/conv96/Relu,89
v/tower_0/cg/incept_v4_a0_3/conv37/Relu,161
v/tower_0/cg/incept_v4_b0_4/conv86/Relu,89
v/tower_0/cg/incept_v4_b0_6/conv104/Relu,153
v/tower_0/cg/incept_v4_c0_1/conv129/Relu,26
v/tower_0/cg/incept_v4_b0_2/conv71/Relu,89
v/tower_0/cg/incept_v4_b0_4/conv89/Relu,77
v/tower_0/cg/incept_v4_a0_3/conv38/Relu,160
v/tower_0/cg/incept_v4_b0_4/conv92/Relu,101
v/tower_0/cg/incept_v4_b0_6/conv109/Relu,77
v/tower_0/cg/incept_v4_b0_1/conv59/Relu,77
